intl_class_cd,class_id,serial_no
009,4728586,77610331
009,4728592,77610337
001,4730874,77612288
016,4731023,77612413
009,4732584,77613767
028,4736385,77616860
005,4737630,77617895
038,4738211,77618398
035,4738220,77618406
032,4738225,77618411
030,4738231,77618416
029,4738237,77618422
028,4738242,77618427
025,4738247,77618432
024,4738251,77618436
021,4738257,77618442
020,4738258,77618443
018,4738260,77618445
016,4738262,77618447
014,4738266,77618451
009,4738271,77618456
003,4738282,77618466
041,4738337,77618515
045,4739049,77619091
011,4739090,77619124
034,4739093,77619127
002,4739100,77619134
011,4740892,77620671
027,4740897,77620676
020,4740899,77620678
024,4740908,77620686
003,4741121,77620859
009,4741658,77621309
001,4742169,77621715
007,4743924,77623149
007,4743925,77623150
012,4748313,77626776
005,4749616,77627824
030,4750147,77628309
031,4752066,77629935
007,4753191,77630873
009,4753192,77630873
011,4753193,77630873
003,4753616,77631245
003,4753811,77631376
009,4754157,77631677
009,4755023,77632410
041,4755028,77632414
030,4757567,77634573
028,4758541,77635360
041,4758597,77635409
016,4759612,77636241
043,4759983,77636567
006,4760297,77636798
007,4760298,77636798
012,4760299,77636798
006,4760326,77636819
007,4760327,77636819
012,4760328,77636819
003,4761483,77637757
009,4761502,77637769
010,4764273,77640188
035,4764856,77640761
025,4765035,77640900
035,4765036,77640900
003,4766736,77642545
004,4766833,77642638
005,4766834,77642638
017,4766835,77642638
018,4766836,77642638
020,4766837,77642638
022,4766838,77642638
028,4766839,77642638
035,4766840,77642638
039,4766841,77642638
041,4766842,77642638
009,4770631,77645896
009,4770637,77645902
009,4770774,77646014
009,4770799,77646040
009,4771121,77646315
041,4771567,77646692
042,4771568,77646692
045,4771569,77646692
030,4771781,77646836
005,4774257,77648996
009,4775511,77649995
009,4776655,77651012
009,4776707,77651057
028,4776822,77651165
036,4777690,77651928
037,4777691,77651928
038,4777692,77651928
039,4777693,77651928
003,4777728,77651959
041,4778368,77652505
009,4779198,77653216
025,4779381,77653376
002,4779860,77653773
011,4779873,77653786
020,4779880,77653791
027,4779881,77653792
041,4779893,77653800
038,4779903,77653808
024,4779908,77653813
028,4779952,77653834
035,4779958,77653838
040,4781291,77654936
041,4781292,77654936
009,4785188,77658277
009,4785210,77658289
009,4785558,77658596
009,4785819,77658826
032,4785822,77658829
033,4785965,77658954
003,4786471,77659373
009,4786472,77659373
014,4786473,77659373
018,4786474,77659373
025,4786475,77659373
026,4786476,77659373
003,4786696,77659558
009,4786697,77659558
025,4786698,77659558
026,4786699,77659558
035,4786871,77659704
038,4786872,77659704
042,4786873,77659704
009,4787009,77659826
009,4788560,77661157
037,4788997,77661541
037,4789029,77661563
042,4789272,77661748
009,4789297,77661759
009,4789347,77661782
028,4791041,77663197
009,4791276,77663363
009,4791582,77663619
035,4794132,77665681
003,4795552,77666920
003,4796742,77667956
036,4798560,77669484
042,4798639,77669549
031,4799919,77670644
035,4804043,77674163
035,4804156,77674258
020,4805290,77675221
009,4805297,77675227
043,4805645,77675509
035,4807908,77677409
036,4807913,77677413
038,4808084,77677548
009,4808144,77677599
029,4808666,77678043
009,4809075,77678409
016,4809359,77678673
003,4810190,77679377
025,4810191,77679378
018,4810202,77679384
035,4810324,77679477
026,4810331,77679483
044,4810695,77679779
034,4812148,77680933
003,4814480,77682935
036,4814967,77683363
031,4815334,77683679
021,4816809,77684977
032,4816967,77685116
003,4817245,77685351
025,4817835,77685848
025,4817837,77685850
024,4817839,77685853
003,4819870,77687575
005,4819871,77687575
043,4820054,77687726
043,4820062,77687733
041,4820073,77687739
041,4820077,77687743
039,4820081,77687747
039,4820088,77687754
009,4820128,77687790
041,4820719,77688320
001,4821950,77689360
009,4823678,77690863
010,4824640,77691697
009,4825777,77692656
009,4825783,77692663
009,4825787,77692667
034,4825900,77692764
034,4826084,77692916
045,4826353,77693152
033,4826599,77693370
033,4827656,77694208
009,4828225,77694684
009,4829321,77695579
012,4831346,77697312
009,4832351,77698134
035,4832411,77698185
041,4832998,77698692
034,4833064,77698743
025,4833606,77699210
009,4836025,77701220
030,4837104,77702181
016,4839650,77704344
003,4840633,77705150
009,4840642,77705160
014,4840666,77705183
041,4841879,77706256
038,4841904,77706282
035,4841906,77706284
032,4841915,77706289
030,4841922,77706296
028,4841929,77706301
029,4841932,77706304
025,4841938,77706311
024,4841943,77706315
009,4841944,77706316
021,4841949,77706320
020,4841952,77706325
018,4841960,77706333
016,4841966,77706339
002,4842093,77706438
007,4844781,77708818
011,4844782,77708818
003,4845173,77709157
031,4846311,77710111
029,4849234,77712571
043,4850010,77713245
029,4851058,77714141
009,4851133,77714201
016,4851135,77714203
029,4851149,77714215
028,4851302,77714346
025,4851404,77714439
036,4851829,77714795
036,4851832,77714798
009,4852460,77715350
009,4852466,77715356
009,4852469,77715359
033,4852477,77715366
005,4852661,77715528
024,4853317,77716130
025,4853318,77716130
035,4853319,77716130
016,4854131,77716807
043,4855053,77717639
018,4856458,77718837
025,4856459,77718837
028,4857693,77719921
033,4858911,77720926
033,4858969,77720974
014,4860145,77721969
035,4860146,77721969
028,4860411,77722176
009,4860513,77722264
041,4860515,77722266
018,4861791,77723372
020,4861792,77723373
024,4861796,77723377
025,4861802,77723381
028,4861805,77723384
028,4861811,77723389
016,4861817,77723394
035,4862527,77724029
029,4864133,77725383
032,4864134,77725383
009,4864359,77725569
028,4865954,77726889
028,4865971,77726900
005,4866229,77727107
016,4866903,77727668
014,4867512,77728225
044,4868759,77729287
009,4868915,77729429
009,4871671,77731774
025,4875453,77735068
028,4879399,77738457
041,4881487,77740318
041,4881772,77740563
009,4881791,77740578
041,4881801,77740587
016,4881813,77740595
018,4881827,77740606
025,4881831,77740610
028,4881839,77740619
029,4881846,77740626
030,4881854,77740632
009,4882466,77741172
016,4882811,77741469
021,4884128,77742578
016,4886108,77744328
030,4887477,77745494
041,4887703,77745666
003,4888918,77746734
009,4890220,77747815
028,4890478,77748020
025,4890487,77748029
021,4890490,77748032
020,4890495,77748037
018,4890499,77748041
016,4890502,77748044
009,4890507,77748049
016,4891378,77748868
018,4894882,77751938
025,4894883,77751938
032,4894885,77751940
033,4894886,77751940
018,4894889,77751943
025,4894890,77751943
032,4894896,77751949
033,4894897,77751949
014,4895603,77752526
033,4896496,77753289
041,4896891,77753624
009,4896893,77753626
029,4897086,77753805
009,4898055,77754629
001,4898322,77754863
002,4898323,77754863
003,4898324,77754863
004,4898325,77754863
005,4898326,77754863
010,4898327,77754863
012,4898328,77754863
017,4898329,77754863
018,4898330,77754863
019,4898331,77754863
020,4898332,77754863
022,4898333,77754863
023,4898334,77754863
024,4898335,77754863
025,4898336,77754863
028,4898337,77754863
035,4898338,77754863
036,4898339,77754863
039,4898340,77754863
041,4898341,77754863
043,4898342,77754863
044,4898343,77754863
045,4898344,77754863
044,4900972,77757166
044,4900988,77757180
044,4901001,77757194
042,4901025,77757210
037,4901152,77757321
009,4902203,77758225
033,4902989,77758870
025,4903207,77759068
009,4904000,77759763
029,4904045,77759795
030,4904046,77759795
016,4904098,77759843
029,4904410,77760094
032,4905350,77760885
032,4905372,77760906
032,4905377,77760911
032,4905388,77760921
036,4905409,77760941
028,4905573,77761079
009,4907932,77763021
016,4908684,77763675
009,4909063,77763962
003,4910173,77764928
009,4910413,77765141
041,4911797,77766301
029,4911831,77766328
029,4911838,77766334
029,4911842,77766338
003,4912726,77767032
025,4912968,77767245
009,4915109,77769119
035,4915431,77769391
006,4917166,77770892
003,4917636,77771301
030,4917826,77771469
041,4918024,77771621
032,4918603,77772072
009,4918871,77772288
025,4920113,77773358
031,4920990,77774146
030,4921203,77774356
009,4923701,77776462
035,4923702,77776462
042,4923703,77776462
028,4924891,77777463
009,4926324,77778700
009,4926327,77778703
035,4927416,77779664
041,4927417,77779664
045,4927418,77779664
035,4927427,77779673
041,4927428,77779673
045,4927429,77779673
029,4929793,77781746
044,4930115,77782041
031,4932501,77784099
012,4934559,77785919
016,4934560,77785919
018,4934561,77785919
027,4934562,77785919
036,4934563,77785919
012,4934577,77785934
014,4934578,77785934
016,4934579,77785934
018,4934580,77785934
020,4934581,77785934
027,4934582,77785934
028,4934583,77785934
036,4934584,77785934
030,4934616,77785961
007,4935774,77786988
011,4935775,77786988
025,4937732,77788671
028,4937733,77788672
016,4937734,77788673
009,4937735,77788674
014,4941269,77791719
003,4941473,77791896
020,4943728,77793788
021,4943802,77793856
009,4944195,77794207
024,4944401,77794393
025,4944737,77794664
034,4945832,77795626
041,4946295,77796013
001,4946655,77796335
041,4947362,77796953
009,4947376,77796959
006,4947886,77797408
021,4947887,77797408
005,4948029,77797498
031,4949133,77798426
031,4949138,77798430
009,4949991,77799139
030,4950019,77799163
001,4950697,77799716
002,4955593,77803960
033,4957306,77805394
028,4958155,77806153
029,4959460,77807304
032,4959461,77807304
034,4962192,77809624
034,4962202,77809636
029,4964790,77811825
028,4965776,77812690
028,4965820,77812729
028,4965822,77812731
011,4965958,77812827
016,4969527,77815833
016,4969775,77816061
041,4969776,77816061
030,4970035,77816273
028,4974281,77819897
028,4974666,77820222
009,4975963,77821371
041,4977850,77823011
016,4977851,77823012
028,4977852,77823012
025,4979833,77824724
042,4980199,77825025
003,4985238,77829330
044,4985501,77829565
033,4985786,77829839
033,4985951,77829971
010,4986192,77830191
025,4989264,77832833
025,4989280,77832847
025,4989292,77832859
032,4989452,77832997
009,4990102,77833529
009,4990201,77833611
032,4992288,77835386
012,4992563,77835613
030,4992843,77835881
042,4995112,77837781
030,4995152,77837822
028,4995670,77838281
036,4996172,77838706
035,4998467,77840606
001,5000370,77842324
041,5000725,77842618
044,5001868,77843539
009,5004957,77846176
035,5006533,77847457
016,5010008,77850451
041,5010984,77851360
036,5011493,77851803
009,5013754,77853771
028,5014105,77854060
009,5014984,77854923
025,5016260,77855989
020,5017377,77856887
024,5017379,77856889
028,5021276,77860057
009,5021288,77860065
019,5021537,77860253
020,5021538,77860253
025,5022865,77861315
033,5023982,77862485
029,5025250,77863523
009,5025629,77863861
009,5026452,77864590
030,5028625,77866417
035,5028638,77866431
009,5028903,77866682
016,5028904,77866682
041,5028905,77866682
035,5029571,77867242
009,5030260,77867829
035,5032493,77869771
009,5032541,77869818
038,5032542,77869818
041,5032543,77869818
025,5032934,77870160
045,5032935,77870160
028,5035350,77872208
028,5035451,77872294
042,5035758,77872530
036,5037705,77874242
037,5037706,77874242
040,5037707,77874242
016,5040370,77876519
031,5040561,77876684
044,5041265,77877294
038,5042781,77878706
004,5043237,77879076
016,5043433,77879250
040,5044214,77879839
041,5047033,77882257
009,5047982,77883029
035,5047983,77883029
038,5047984,77883029
041,5047985,77883029
042,5047986,77883029
011,5049170,77884091
011,5049173,77884094
034,5049477,77884369
044,5049670,77884519
024,5049846,77884674
035,5050295,77885071
004,5051347,77885964
025,5051366,77885980
025,5052253,77886649
032,5052429,77886795
003,5052444,77886809
029,5052453,77886819
003,5053837,77888028
021,5053888,77888078
029,5054850,77888924
007,5056253,77890135
007,5056254,77890136
029,5056475,77890321
001,5058205,77891793
003,5060084,77893426
003,5060085,77893427
003,5060086,77893428
005,5064067,77896714
001,5064091,77896732
001,5064118,77896749
035,5064253,77896846
003,5065019,77897477
003,5065077,77897539
033,5065233,77897685
009,5065809,77898155
009,5065815,77898161
032,5066016,77898311
036,5067596,77899609
044,5068772,77900448
009,5069634,77901211
028,5070618,77902074
009,5071350,77902690
025,5072147,77903330
025,5072151,77903335
030,5072216,77903387
032,5072318,77903481
034,5073289,77904335
034,5073295,77904341
006,5073548,77904559
017,5073549,77904559
006,5073990,77904951
017,5073991,77904951
017,5075498,77906281
009,5079015,77909316
009,5080717,77910766
029,5081799,77911707
029,5081809,77911717
009,5083205,77912845
030,5084718,77914150
031,5084815,77914235
009,5087231,77916264
035,5087232,77916264
038,5087233,77916264
041,5087234,77916264
042,5087235,77916264
003,5088966,77917665
016,5090923,77919359
035,5092403,77920556
034,5095733,77923446
020,5096414,77924023
009,5096480,77924073
042,5096845,77924379
037,5097159,77924667
040,5097160,77924667
030,5097701,77925132
033,5097965,77925329
005,5098231,77925559
009,5098328,77925637
016,5099009,77926242
018,5099010,77926242
009,5101303,77928234
041,5103149,77929796
025,5103496,77930145
031,5103787,77930393
022,5104184,77930743
007,5104503,77931037
009,5106590,77932876
041,5107152,77933349
021,5107589,77933724
020,5107601,77933731
018,5107711,77933831
016,5107721,77933839
014,5107732,77933850
009,5107747,77933865
003,5107832,77933941
034,5108087,77934164
034,5108101,77934179
029,5108526,77934539
028,5108554,77934553
030,5108559,77934558
025,5108561,77934560
024,5108570,77934567
041,5108578,77934576
032,5108584,77934582
041,5109165,77935084
033,5110849,77936572
029,5111644,77937229
003,5111763,77937336
016,5113989,77939228
003,5118319,77942940
007,5118320,77942940
027,5118321,77942940
035,5118322,77942940
037,5118323,77942940
035,5118911,77943427
034,5120827,77944949
032,5120836,77944958
034,5120963,77945071
009,5121903,77945866
009,5121920,77945882
041,5122624,77946451
009,5124342,77947979
041,5124524,77948136
041,5126803,77950048
009,5129347,77952054
034,5129767,77952437
015,5129993,77952649
025,5130827,77953340
009,5130868,77953376
037,5130869,77953376
042,5130870,77953376
045,5130871,77953376
035,5131591,77954033
009,5131731,77954148
009,5132331,77954640
025,5132332,77954640
041,5132333,77954640
035,5133112,77955333
028,5134177,77956211
021,5134669,77956633
009,5135220,77957059
035,5135221,77957059
038,5135222,77957059
042,5135223,77957059
020,5136387,77958034
021,5136410,77958052
024,5136431,77958073
028,5136444,77958085
029,5136456,77958095
030,5136461,77958099
032,5136466,77958104
016,5136473,77958111
018,5136477,77958115
014,5136479,77958118
009,5136480,77958119
003,5136486,77958123
041,5137514,77959037
041,5138954,77960196
007,5139599,77960752
009,5139600,77960752
016,5139601,77960752
036,5139602,77960752
041,5139603,77960752
042,5139604,77960752
003,5140071,77961162
029,5141295,77962194
041,5144275,77964723
009,5146581,77966627
009,5146584,77966630
009,5146592,77966634
006,5146960,77966978
007,5146961,77966978
008,5146962,77966978
011,5146963,77966978
020,5146964,77966978
021,5146965,77966978
032,5149813,77969318
029,5150915,77975026
030,5150916,77975026
009,5150984,77975076
043,5151134,77975176
043,5151135,77975177
025,5151313,77975296
025,5151314,77975297
021,5151963,77975690
029,5152438,77976022
041,5152439,77976022
043,5152440,77976022
025,5152516,77976072
016,5152517,77976073
024,5152617,77976130
020,5152618,77976131
018,5152619,77976132
003,5152699,77976185
028,5152774,77976238
018,5152834,77976282
016,5152951,77976366
009,5153000,77976400
028,5153001,77976400
038,5153002,77976400
020,5153714,77976854
028,5153717,77976857
025,5153776,77976897
025,5154864,77977581
016,5154896,77977608
018,5154897,77977609
028,5155037,77977700
038,5155104,77977745
018,5155257,77977845
014,5155314,77977889
016,5155368,77977917
025,5155392,77977932
027,5155708,77978141
017,5155727,77978157
027,5155830,77978218
025,5156142,77978420
008,5156571,77978704
041,5157950,77979604
041,5157951,77979605
007,5158099,77979707
007,5158376,77979879
007,5159355,77980500
028,5159447,77980567
035,5159746,77980756
028,5159894,77980862
003,5160129,77981026
014,5160130,77981026
018,5160131,77981026
021,5160132,77981026
024,5160133,77981026
028,5160134,77981026
030,5160135,77981026
030,5160325,77981141
030,5161084,77981628
029,5161089,77981633
032,5161091,77981635
003,5162248,77982351
014,5162249,77982351
025,5162385,77982431
021,5162556,77982540
041,5162608,77982580
018,5162690,77982629
041,5162722,77982650
009,5162838,77982729
012,5163706,77983267
021,5163707,77983267
025,5163708,77983267
037,5163709,77983267
039,5163710,77983267
040,5163711,77983267
024,5163819,77983317
025,5163820,77983318
012,5163905,77983373
021,5163906,77983373
025,5163907,77983373
037,5163908,77983373
039,5163909,77983373
040,5163910,77983373
028,5163954,77983401
016,5163955,77983402
003,5165428,78001156
009,5166619,78002371
016,5167265,78003009
016,5167266,78003010
028,5169813,78005723
041,5169814,78005724
041,5169815,78005725
041,5169817,78005727
030,5172077,78007903
041,5172227,78008121
028,5173490,78009253
009,5174234,78010083
009,5175746,78011562
035,5177434,78013445
025,5183004,78018767
028,5183005,78018767
031,5183006,78018767
041,5189681,78025019
042,5189682,78025019
042,5190447,78025734
041,5193792,78028823
028,5194773,78029749
028,5194774,78029751
041,5195228,78030165
012,5195649,78030544
006,5195879,78030781
042,5195999,78030879
042,5196004,78030882
041,5196140,78031006
009,5196195,78031069
002,5196947,78031765
028,5197251,78032057
028,5197278,78032084
003,5198534,78033302
006,5198625,78033386
009,5198626,78033386
019,5198627,78033386
040,5199601,78034241
009,5201247,78035740
028,5201248,78035740
025,5201251,78035743
025,5201252,78035744
025,5201254,78035746
028,5201284,78035775
035,5201285,78035776
030,5204014,78038312
016,5206676,78040822
009,5207156,78041284
041,5207597,78041711
029,5208906,78042964
016,5210064,78044037
042,5210065,78044037
033,5210464,78044415
035,5210468,78044419
038,5210801,78044698
035,5211026,78044925
035,5211489,78045356
028,5212977,78046691
028,5212978,78046692
028,5212982,78046694
009,5213368,78047050
029,5213577,78047247
028,5215182,78048769
009,5217416,78050928
028,5217864,78051366
041,5217978,78051477
003,5219135,78052634
003,5222936,78056239
005,5222937,78056239
006,5222938,78056239
008,5222939,78056239
009,5222940,78056239
011,5222941,78056239
012,5222942,78056239
014,5222943,78056239
016,5222944,78056239
018,5222945,78056239
020,5222946,78056239
021,5222947,78056239
024,5222948,78056239
025,5222949,78056239
026,5222950,78056239
027,5222951,78056239
028,5222952,78056239
029,5222953,78056239
030,5222954,78056239
032,5222955,78056239
035,5222956,78056239
041,5222957,78056239
005,5223904,78057061
042,5224405,78057547
025,5225634,78058715
041,5225635,78058715
003,5226251,78059278
028,5228751,78061635
009,5228789,78061671
035,5234908,78067459
037,5234909,78067459
041,5234910,78067459
042,5234911,78067459
030,5235146,78067699
021,5235476,78067986
025,5235477,78067986
003,5236944,78069213
016,5238020,78070205
018,5238021,78070205
020,5238022,78070205
021,5238023,78070205
025,5238024,78070205
028,5238025,78070205
042,5238598,78070687
038,5241034,78073023
009,5241567,78073578
009,5241569,78073580
028,5241570,78073580
029,5242541,78074535
032,5242542,78074535
029,5242548,78074540
032,5242549,78074540
041,5242944,78074925
028,5243298,78075281
032,5243527,78075493
031,5244629,78076523
012,5244761,78076651
032,5244812,78076701
035,5245045,78076918
032,5245289,78077139
003,5248086,78079784
035,5248330,78080018
016,5249849,78081445
036,5249850,78081445
016,5249876,78081468
036,5249877,78081468
041,5249878,78081468
031,5250579,78082135
028,5252407,78083826
003,5252409,78083828
014,5252410,78083828
018,5252411,78083828
025,5252412,78083828
028,5253197,78084583
028,5253200,78084586
028,5254511,78085770
021,5254514,78085773
038,5255452,78086595
003,5257906,78088923
009,5257907,78088923
016,5257908,78088923
018,5257909,78088923
020,5257910,78088923
024,5257911,78088923
025,5257912,78088923
026,5257913,78088923
028,5257914,78088923
030,5257915,78088923
030,5258645,78089657
003,5258755,78089753
005,5258756,78089753
028,5258776,78089775
042,5259345,78090300
005,5261507,78092301
005,5261670,78092456
028,5266358,78097098
009,5269400,78100040
041,5270419,78101028
011,5271492,78102090
005,5271564,78102164
032,5271571,78102172
009,5272696,78103330
033,5273069,78103665
009,5274757,78105309
010,5274917,78105473
005,5277712,78108229
005,5279832,78110356
003,5284596,78115166
005,5284597,78115166
030,5286773,78117263
030,5287395,78117856
028,5290369,78120746
009,5290632,78121045
005,5291595,78121995
009,5292473,78122834
035,5292745,78123112
009,5293340,78123706
033,5294487,78124817
014,5295444,78125737
003,5296402,78126646
008,5298066,78128329
035,5298921,78129125
042,5298922,78129125
025,5300345,78130550
025,5300375,78130578
009,5302927,78133125
025,5303047,78133244
008,5303442,78133649
031,5303483,78133688
009,5305819,78135991
009,5310236,78140246
016,5310237,78140246
042,5310610,78140617
037,5312873,78142752
040,5312874,78142752
004,5317273,78146899
005,5317274,78146899
017,5317275,78146899
018,5317276,78146899
020,5317277,78146899
022,5317278,78146899
028,5317279,78146899
035,5317280,78146899
039,5317281,78146899
041,5317282,78146899
030,5317878,78147483
036,5319150,78148702
036,5319171,78148717
003,5319568,78149077
035,5319824,78149315
032,5320522,78150011
036,5322720,78152184
005,5322848,78152305
016,5324959,78154231
030,5326997,78156091
009,5328488,78157448
028,5329792,78158681
032,5331026,78159813
029,5331027,78159814
009,5333152,78161805
035,5333443,78162065
032,5333491,78162114
004,5334855,78163375
028,5335124,78163600
009,5335127,78163603
016,5335130,78163606
011,5336530,78164895
021,5336531,78164895
024,5336532,78164895
028,5336533,78164895
015,5338823,78167058
038,5340093,78168176
040,5342584,78170564
030,5343816,78171720
045,5343817,78171720
025,5345501,78173379
045,5345626,78173499
030,5346241,78174087
041,5348077,78175733
014,5349040,78176685
029,5350095,78177629
032,5350096,78177629
028,5350689,78178149
003,5351021,78178449
043,5351439,78178807
032,5352059,78179403
032,5352060,78179404
030,5352811,78180110
030,5353752,78180959
016,5355181,78182296
016,5358820,78185726
042,5363782,78190089
017,5364743,78190935
025,5364851,78191038
018,5365185,78191316
014,5365186,78191317
016,5365187,78191318
021,5365188,78191319
006,5365189,78191320
009,5365190,78191321
025,5365193,78191325
016,5365280,78191400
035,5365428,78191540
036,5365431,78191542
036,5365496,78191594
035,5365497,78191595
041,5366127,78192119
009,5366128,78192120
016,5366129,78192121
029,5367136,78193005
021,5367401,78193262
029,5367737,78193575
040,5368211,78193999
045,5368212,78193999
035,5368215,78194003
036,5368218,78194006
035,5368219,78194007
041,5368220,78194007
042,5368221,78194007
030,5368672,78194368
041,5369936,78195506
035,5374700,78199750
025,5375326,78200350
025,5375342,78200366
003,5381340,78205862
025,5381441,78205952
030,5381510,78206014
018,5383148,78207462
025,5383169,78207479
024,5383596,78207889
025,5383597,78207889
016,5384157,78208399
031,5384184,78208423
030,5384317,78208540
005,5384700,78208911
028,5387354,78211274
016,5387394,78211308
009,5387396,78211310
033,5387844,78211741
036,5389152,78212796
035,5389580,78213189
035,5389710,78213394
035,5390485,78214072
037,5390486,78214072
032,5392339,78215726
032,5395061,78218217
025,5395840,78218891
016,5396305,78219267
005,5396472,78219414
028,5399506,78222041
009,5399525,78222054
009,5399561,78222084
027,5400282,78222686
043,5403176,78225314
034,5403693,78225749
034,5403720,78225773
034,5403756,78225801
017,5404104,78226135
041,5405229,78227173
009,5406679,78228447
028,5407268,78228981
018,5407271,78228984
025,5407273,78228986
003,5408124,78229731
001,5408967,78230482
005,5411781,78232990
028,5413545,78234595
041,5413736,78234835
030,5413959,78235023
044,5414446,78235448
025,5416711,78237392
016,5417556,78238130
016,5420564,78240765
025,5420567,78240768
028,5420576,78240777
009,5420578,78240779
041,5420579,78240780
036,5422912,78242807
036,5422925,78242819
003,5424552,78244290
005,5424553,78244290
021,5424554,78244290
031,5425146,78244868
041,5427329,78246883
009,5427878,78247357
009,5427882,78247363
041,5428102,78247559
009,5428851,78248214
030,5429178,78248500
020,5429846,78249105
016,5430171,78249365
036,5430172,78249365
041,5430173,78249365
016,5431828,78250924
029,5433414,78252334
009,5433628,78252537
041,5435462,78254111
030,5435890,78254533
030,5438607,78257027
018,5439733,78258084
021,5439788,78258133
028,5440219,78258489
041,5440691,78258889
036,5441362,78259475
036,5441669,78259768
036,5441782,78259873
035,5442042,78260064
029,5444061,78261817
043,5444626,78262287
020,5444951,78262596
025,5446086,78263655
032,5446909,78264483
033,5447078,78264618
033,5447090,78264625
033,5447107,78264639
032,5448814,78266205
038,5451183,78268414
030,5451311,78268540
016,5451997,78269164
029,5452929,78269990
014,5454575,78271549
032,5455282,78272185
016,5456146,78272945
032,5457296,78273966
032,5460425,78276752
030,5460912,78277193
035,5463200,78279212
037,5463945,78279916
041,5464142,78280101
030,5464199,78280152
032,5466830,78282641
005,5467088,78282869
042,5467375,78283142
032,5469134,78284695
041,5469135,78284696
029,5469137,78284698
030,5469138,78284699
028,5469139,78284700
025,5469141,78284702
024,5469142,78284703
021,5469143,78284704
018,5469144,78284705
014,5469145,78284706
016,5469147,78284708
009,5469148,78284709
003,5469151,78284711
021,5469398,78284936
003,5469987,78285473
029,5471702,78287029
041,5472436,78287703
032,5473150,78288355
041,5473381,78288589
036,5473647,78288837
042,5474665,78289782
029,5475130,78290415
028,5475615,78290839
041,5475616,78290839
032,5476150,78291319
026,5477734,78292763
029,5479580,78294367
032,5481113,78295750
041,5483353,78297873
032,5483503,78298011
004,5486041,78300358
021,5486042,78300358
035,5486043,78300358
003,5487685,78301804
016,5487986,78302060
018,5487992,78302065
025,5488000,78302072
028,5488004,78302076
003,5488011,78302083
009,5488367,78302408
014,5488371,78302412
016,5488372,78302413
018,5488380,78302420
020,5488381,78302421
021,5488383,78302423
024,5488384,78302424
025,5488387,78302427
028,5488388,78302428
041,5488389,78302429
003,5488392,78302432
003,5488728,78302952
009,5488730,78302955
014,5488741,78302959
016,5488744,78302962
018,5488748,78302966
021,5488749,78302967
020,5488754,78302970
024,5488759,78302974
025,5488761,78302976
028,5488773,78302985
041,5488775,78302987
014,5488873,78303070
014,5488875,78303072
018,5488878,78303075
025,5488879,78303076
018,5488880,78303077
025,5488882,78303079
014,5488884,78303081
025,5488885,78303082
018,5488886,78303083
014,5488887,78303084
018,5488888,78303085
025,5488892,78303089
020,5491220,78305187
001,5491560,78305463
005,5491561,78305463
020,5492487,78306281
003,5492488,78306282
009,5492489,78306283
016,5492490,78306284
018,5492491,78306285
014,5492493,78306287
021,5492494,78306288
025,5492495,78306289
024,5492496,78306290
029,5492498,78306292
028,5492499,78306293
026,5492500,78306294
030,5492501,78306296
039,5492502,78306297
032,5492507,78306299
035,5492508,78306300
012,5494136,78307698
029,5494965,78308439
020,5494966,78308440
003,5497349,78310653
005,5497350,78310653
009,5497351,78310653
011,5497352,78310653
012,5497353,78310653
014,5497354,78310653
016,5497355,78310653
018,5497356,78310653
020,5497357,78310653
021,5497358,78310653
024,5497359,78310653
025,5497360,78310653
026,5497361,78310653
028,5497362,78310653
030,5497363,78310653
041,5497364,78310653
030,5501170,78314056
032,5501570,78314423
033,5501571,78314423
009,5501806,78314652
003,5502950,78315626
005,5502951,78315626
021,5502952,78315626
014,5503397,78316018
009,5503998,78316545
014,5504004,78316552
003,5504046,78316587
016,5504047,78316588
020,5504048,78316589
018,5504049,78316590
021,5504051,78316592
025,5504053,78316594
024,5504054,78316595
028,5504056,78316597
026,5504057,78316598
029,5504060,78316600
030,5504061,78316601
039,5504062,78316602
043,5504063,78316602
035,5504066,78316605
025,5504440,78316920
016,5504786,78317226
025,5504975,78317387
032,5505184,78317571
033,5505187,78317573
041,5506235,78318472
038,5506396,78318603
010,5508504,78320476
003,5509721,78321560
009,5510059,78321866
035,5512298,78323894
041,5512952,78324579
016,5516992,78328303
018,5516993,78328303
024,5516994,78328303
025,5516995,78328303
043,5518674,78329754
004,5519306,78330333
041,5521430,78332185
042,5523137,78333650
014,5524897,78335235
003,5524902,78335240
009,5524903,78335241
020,5524905,78335243
016,5524906,78335244
018,5524907,78335245
024,5524908,78335246
025,5525382,78335680
021,5525383,78335681
028,5525386,78335684
029,5525387,78335685
030,5525388,78335686
041,5526119,78336318
035,5528375,78338373
036,5528376,78338373
042,5528377,78338373
033,5529484,78339367
043,5529755,78339601
043,5529757,78339603
004,5530353,78340118
034,5530728,78340443
041,5531007,78340693
041,5531575,78341180
014,5531732,78341339
025,5531733,78341339
005,5532568,78342109
009,5532887,78342387
016,5532891,78342392
025,5532896,78342397
028,5532899,78342400
041,5532908,78342408
003,5534012,78343380
011,5534016,78343383
021,5534020,78343387
004,5534021,78343388
033,5534382,78343669
029,5538588,78347477
009,5538853,78347723
041,5538854,78347724
021,5539285,78348123
028,5539790,78348607
018,5539800,78348614
028,5539804,78348619
036,5539971,78348755
025,5540513,78349252
041,5541627,78350230
009,5547766,78355793
016,5547767,78355793
041,5547768,78355793
009,5547779,78355802
016,5547780,78355802
041,5547781,78355802
009,5547794,78355817
016,5547795,78355817
