case_row_id,case_number,case_number_raw,district_id,court_name,pacer_id,case_name,assigned_to,referred_to,case_cause,jurisdictional_basis,date_filed,date_closed,date_last_filed,jury_demand,demand,lead_case,related_case,settlement,case_type_1,case_type_2,case_type_3,case_type_note
11884.0,1:04-cv-01769,1:04-cv-01769-MSK-CBS,cod,Colorado District Court,26263.0,"A Major Difference v. Erchonia Medical Inc, et al",Judge Marcia S. Krieger,Magistrate Judge Craig B Shaffer,28:2201 Constitutionality of State Statute(s),Federal Question,2004-08-24,2007-04-03,2007-05-29,Both,$0.00,,,,2.0,,,
14048.0,1:07-cv-00238,1:07-cv-00238-REB,cod,Colorado District Court,100436.0,"PhatRat Technology, LLC v. Apple, Inc. et al",Judge Robert E. Blackburn,,28:1338 Patent Infringement,Federal Question,2007-02-01,2007-06-07,2007-07-19,Both,,,,,1.0,,,
14416.0,1:07-cv-01779,1:07-cv-01779-REB,cod,Colorado District Court,103622.0,"Nautilus, Inc. v. I M & M Exercise Equipment, Inc.",Judge Robert E. Blackburn,,35:271 Patent Infringement,Federal Question,2007-08-22,2007-12-21,2008-01-29,Plaintiff,,,,,1.0,,,
14462.0,1:07-cv-02354,1:07-cv-02354-LTB,cod,Colorado District Court,104748.0,"Ronald A. Katz Technology Licensing, L.P. v. Qwest Services Corporation et al",Judge Lewis T. Babcock,,35:271 Patent Infringement,Federal Question,2007-11-08,2007-12-17,2008-01-29,Plaintiff,,,,,1.0,,,
10928.0,1:03-cv-01587,1:03-cv-01587-WYD-MEH,cod,Colorado District Court,20070.0,"Edisync Systems Inc v. Centra Software Inc, et al",Chief Judge Wiley Y. Daniel,Magistrate Judge Michael E. Hegarty,35:271 Patent Infringement,Federal Question,2003-08-19,2014-05-09,2014-05-09,Both,$0.00,,,,1.0,,,
13636.0,1:06-cv-02192,1:06-cv-02192-WDM-CBS,cod,Colorado District Court,99178.0,"eSoft, Inc. v. Blue Coat Systems, Inc.",Judge Walker D. Miller,Magistrate Judge Craig B Shaffer,28:1338 Patent Infringement,Federal Question,2006-10-31,2007-02-21,2007-09-27,Both,,,,,2.0,,,
13566.0,1:06-cv-01447,1:06-cv-01447-MSK-BNB,cod,Colorado District Court,97596.0,"PhatRat Technology, Inc. v. Timex Corporation",Judge Marcia S. Krieger,Magistrate Judge Boyd N. Boland,35:0001 Patent Infringement,Federal Question,2006-07-26,2007-04-30,2007-05-29,Both,,,,,1.0,,,
14050.0,1:07-cv-00239,1:07-cv-00239-WYD-KLM,cod,Colorado District Court,100440.0,"Rainbow Rewards USA, Inc. v. Source, Inc.",Chief Judge Wiley Y. Daniel,Magistrate Judge Kristen L. Mix,35:145 Patent Infringement,Federal Question,2007-02-01,2008-06-16,2008-07-30,Both,,,,,1.0,,,
14032.0,1:07-cv-00201,1:07-cv-00201-WYD-KLM,cod,Colorado District Court,100369.0,"Otter Products, LLC v. Atlantic, Inc.",Chief Judge Wiley Y. Daniel,Magistrate Judge Kristen L. Mix,28:1338 Patent Infringement,Federal Question,2007-01-29,2007-08-27,2007-09-14,Plaintiff,,,,,1.0,,,
12442.0,1:05-cv-00249,1:05-cv-00249-REB-CBS,cod,Colorado District Court,88977.0,"Daylight Company Ltd., The et al v. Herrschners, Inc. et al",Judge Robert E. Blackburn,Magistrate Judge Craig B Shaffer,35:271 Patent Infringement,Federal Question,2005-02-08,2005-05-19,2005-05-23,Plaintiff,,,,,,,,Case type not available
14390.0,1:07-cv-01494,1:07-cv-01494-LTB-KMT,cod,Colorado District Court,103034.0,"Kong Company, LLC, The v. Triple Crown Dog Academy, Inc.",Judge Lewis T. Babcock,Magistrate Judge Kathleen M. Tafoya,35:0001  Patent Infringement,Federal Question,2007-07-16,2008-05-08,2008-06-27,Plaintiff,,,,,1.0,,,
13674.0,1:06-cv-02590,1:06-cv-02590-WYD-CBS,cod,Colorado District Court,99971.0,"Innovative Brick Systems, LLC v. Architectural Polymers, Inc.",Chief Judge Wiley Y. Daniel,Magistrate Judge Craig B Shaffer,15:1125 Unfair Competition (Lanham Act),Federal Question,2006-12-27,2007-06-18,2007-07-19,Plaintiff,,,,,1.0,5.0,,
14405.0,1:07-cv-01683,1:07-cv-01683-REB-CBS,cod,Colorado District Court,103415.0,"Fiber Optic Designs, Inc. et al v. New England Pottery, LLC",Judge Robert E. Blackburn,Magistrate Judge Craig B Shaffer,35:0001  Patent Infringement,Federal Question,2007-08-09,2010-09-17,2012-05-03,Plaintiff,,,,,1.0,,,
11617.0,1:04-cv-00595,1:04-cv-00595-LTB,cod,Colorado District Court,25513.0,"Case Logic, Inc. v. Ideastream Con Prod",Judge Lewis T. Babcock,,35:271 Patent Infringement,Federal Question,2004-03-25,2004-09-01,2004-09-01,Plaintiff,$0.00,,,,,,,Case type not available
11759.0,1:04-cv-01167,1:04-cv-01167-JLK,cod,Colorado District Court,25837.0,Engineered Data Prod v. Tab Products Company,Judge John L. Kane,,35:271 Patent Infringement,Federal Question,2004-06-08,2004-10-05,2004-10-05,Plaintiff,$0.00,,"USDC CO, 04-K-867(MJW); USDC CO, 99-K-1889; USDC CO, 99-K-555",,1.0,,,Likely
10961.0,1:03-cv-01927,1:03-cv-01927-WDM-MJW,cod,Colorado District Court,20381.0,"Encapsulation Tech v. Instacote, Inc., et al",Judge Walker D. Miller,Magistrate Judge Michael J. Watanabe,35:271 Patent Infringement,Federal Question,2003-09-29,2010-06-01,2010-07-28,Both,$0.00,,,,1.0,,,
11536.0,1:04-cv-00320,1:04-cv-00320-MSK-OES,cod,Colorado District Court,24897.0,"Boppy Company, The v. Luvee Prod Corp, The",Judge Marcia S. Krieger,Magistrate Judge O. Edward Schlatter,15:1125 Unfair Competition (Lanham Act),Federal Question,2004-02-23,2004-05-25,2004-05-25,Plaintiff,$0.00,,,,1.0,,,
10506.0,1:03-cv-00061,1:03-cv-00061-ABJ-CBS,cod,Colorado District Court,18293.0,"Merilab, Inc. v. Perceptron, Inc., et al",Judge WY. Alan B. Johnson,Magistrate Judge Craig B Shaffer,15:1126 Patent Infringement,Federal Question,2003-01-10,2004-04-12,2004-04-12,Both,$0.00,,,,2.0,,,Likely
10935.0,1:03-cv-01633,1:03-cv-01633-WDM-PAC,cod,Colorado District Court,19835.0,Excalibur Elec Inc v. Applied Innov Tech,Judge Walker D. Miller,Magistrate Judge Patricia A. Coan,35:145 Patent Infringement,Federal Question,2003-08-26,2006-01-24,2007-02-13,Plaintiff,$3000000.00,,,,4.0,,,
10988.0,1:03-cv-02215,1:03-cv-02215-RPM-MJW,cod,Colorado District Court,20554.0,"AMSA, Inc. v. Good L Corporation, et al",Judge Richard P. Matsch,Magistrate Judge Michael J. Watanabe,35:271 Patent Infringement,Federal Question,2003-11-06,2005-12-15,2005-12-15,Plaintiff,$0.00,,,,1.0,,,
14463.0,1:07-cv-02371,1:07-cv-02371-PAB-BNB,cod,Colorado District Court,104771.0,"Aurora, Colorado, City of v. PS Systems, Inc. et al",Judge Philip A. Brimmer,Magistrate Judge Boyd N. Boland,35:0001  Patent Infringement,Federal Question,2007-11-09,2010-07-02,2010-07-02,Both,,,,,2.0,,,
12796.0,1:05-cv-02161,1:05-cv-02161-RPM,cod,Colorado District Court,93508.0,Andrews McMeel Publishing v. Tara Toy Corp.,Judge Richard P. Matsch,,35:0001  Patent Infringement,Federal Question,2005-10-26,2006-04-14,2006-05-05,Plaintiff,,,,,1.0,,,
10735.0,1:03-cv-00712,1:03-cv-00712-MSK-PAC,cod,Colorado District Court,19084.0,"CO Altitude Tng LLC v. Hypoxico, Inc., et al",Judge Marcia S. Krieger,Magistrate Judge Patricia A. Coan,35:271 Patent Infringement,Federal Question,2003-04-23,2003-12-16,2003-12-16,Plaintiff,$0.00,,,,,,,Case type not available
12742.0,1:05-cv-01505,1:05-cv-01505-REB-CBS,cod,Colorado District Court,92039.0,Sears Petroleum & Transport Corp. et al v. Archer Daniels Midland Company et al,Judge Robert E. Blackburn,Magistrate Judge Craig B Shaffer,28:1331dd Fed. Question: Discovery Disputes,Federal Question,2005-08-08,2005-09-21,2005-09-21,,,,,,15.0,,,
10708.0,1:03-cv-00573,1:03-cv-00573-WDM-CBS,cod,Colorado District Court,18945.0,Advanced Energy Ind v. MKS Instruments Inc,Judge Walker D. Miller,Magistrate Judge Craig B Shaffer,35:271 Patent Infringement,Federal Question,2003-04-03,2003-12-24,2004-01-13,Plaintiff,$0.00,,,,3.0,,,
10720.0,1:03-cv-00628,1:03-cv-00628-JLK,cod,Colorado District Court,19000.0,Particle Measur Syst v. Pacific Sci Instr Co,Judge John L. Kane,,35:271 Patent Infringement,Federal Question,2003-04-10,2003-09-29,2003-09-30,Plaintiff,$0.00,,,,1.0,,,Likely
13362.0,1:06-cv-00533,1:06-cv-00533-EWN-PAC,cod,Colorado District Court,95614.0,"Norgren, Inc. v. SMC Corporation of America",Judge Edward W. Nottingham,Magistrate Judge Patricia A. Coan,35:271 Patent Infringement,Federal Question,2006-03-24,2006-11-14,2006-12-27,Plaintiff,,,,,1.0,,,
13493.0,1:06-cv-00840,1:06-cv-00840-EWN-CBS,cod,Colorado District Court,96270.0,"Case Logic, Inc. v. Aquapac International Limited",Judge Edward W. Nottingham,Magistrate Judge Craig B Shaffer,35:271 Patent Infringement,Federal Question,2006-05-02,2006-08-07,2006-09-06,Plaintiff,,,,,1.0,,,
12688.0,1:05-cv-00993,1:05-cv-00993-LTB-CBS,cod,Colorado District Court,90758.0,"SoothSoft Innovations Worldwide, Inc. et al v. K&H Manufacturing, Inc. et al",Judge Lewis T. Babcock,Magistrate Judge Craig B Shaffer,35:271 Patent Infringement,Federal Question,2005-05-31,2007-07-24,2007-08-06,Both,,,06-01036,,1.0,,,
10823.0,1:03-cv-00990,1:03-cv-00990-MSK-MJW,cod,Colorado District Court,19337.0,Interlase L.P. v. Spectranetics Corp,Judge Marcia S. Krieger,Magistrate Judge Michael J. Watanabe,35:271 Patent Infringement,Federal Question,2003-06-02,2004-01-09,2004-01-09,Both,$3000000.00,,"USDC Colorado, 02-MK-2117(MJW); USDC E Dist VA, 03CV265",,,,,Case type not available
12728.0,1:05-cv-01349,1:05-cv-01349-RPM,cod,Colorado District Court,91690.0,"Case Logic, Inc. v. L&P Import, Inc.",Judge Richard P. Matsch,,35:271 Patent Infringement,Federal Question,2005-07-19,2006-01-02,2006-01-02,Plaintiff,,,,,1.0,,,
11735.0,1:04-cv-00988,1:04-cv-00988-WDM-BNB,cod,Colorado District Court,25407.0,"Schluter-Systems KG v. Blanke Corporation, et al",Judge Walker D. Miller,Magistrate Judge Boyd N. Boland,35:271 Patent Infringement,Federal Question,2004-05-13,2006-01-24,2006-01-24,Plaintiff,$0.00,,,,1.0,,,Likely
11628.0,1:04-cv-00617,1:04-cv-00617-LTB-BNB,cod,Colorado District Court,25535.0,"Polyrock Tech LLC v. General Steel, Inc., et al",Judge Lewis T. Babcock,Magistrate Judge Boyd N. Boland,35:271 Patent Infringement,Federal Question,2004-03-29,2006-01-19,2006-01-31,Plaintiff,$0.00,,,,1.0,,,Likely
10985.0,1:03-cv-02190,1:03-cv-02190-LTB-BNB,cod,Colorado District Court,20529.0,"CoorsTek, Inc. v. Morgan Adv Mat Tech, et al",Judge Lewis T. Babcock,Magistrate Judge Boyd N. Boland,35:271 Patent Infringement,Federal Question,2003-11-03,2004-10-05,2004-10-05,Plaintiff,$0.00,,,,1.0,,,
11937.0,1:04-cv-02233,1:04-cv-02233-REB-OES,cod,Colorado District Court,27230.0,"ATV Solutions, Inc. v. Lingenfelter",Judge Robert E. Blackburn,Magistrate Judge O. Edward Schlatter,15:1121 Trademark Infringement,Federal Question,2004-10-27,2005-05-10,2005-05-11,Plaintiff,$0.00,,,,1.0,,,Likely
12808.0,1:05-cv-02323,1:05-cv-02323-EWN-BNB,cod,Colorado District Court,93847.0,"PhatRat Technology, Inc. v. Nike, Inc. et al",Judge Edward W. Nottingham,Magistrate Judge Boyd N. Boland,35:0001  Patent Infringement,Federal Question,2005-11-16,2006-08-08,2006-09-06,Both,,,,,1.0,,,
13321.0,1:06-cv-00411,1:06-cv-00411-WYD-KLM,cod,Colorado District Court,95343.0,"ATV Solutions, Inc. v. Automatic Equipment Manufacturing Co.",Chief Judge Wiley Y. Daniel,Magistrate Judge Kristen L. Mix,35:0001  Patent Infringement,Federal Question,2006-03-08,2008-02-26,2008-03-28,Plaintiff,,,,,1.0,,,
11977.0,1:04-cv-02646,1:04-cv-02646-REB-PAC,cod,Colorado District Court,88153.0,"Competitive Technologies, Inc. v. Bio-Rad Laboratories, Inc.",Judge Robert E. Blackburn,Magistrate Judge Patricia A. Coan,35:145 Patent Infringement,Federal Question,2004-12-23,2005-05-27,2005-06-01,Both,,,,,1.0,,,
11012.0,1:03-cv-02570,1:03-cv-02570-WYD,cod,Colorado District Court,20873.0,"Metabolite Labs Inc, et al v. Midlothian Lab LLC, et al",Chief Judge Wiley Y. Daniel,,35:271 Patent Infringement,Federal Question,2003-12-18,2004-01-06,2003-12-23,Plaintiff,$0.00,,"USDC CO, 99-Z-780(PAC)",,1.0,,,Likely
13144.0,1:06-cv-00011,1:06-cv-00011-PAB-MJW,cod,Colorado District Court,94541.0,Bristol Company Limited Partnership v. Bosch Rexroth Incorporated et al,Judge Philip A. Brimmer,Magistrate Judge Michael J. Watanabe,35:271 Patent Infringement,Federal Question,2006-01-04,2011-09-26,2011-12-16,Plaintiff,,,,,1.0,,,
10991.0,1:03-cv-02270,1:03-cv-02270-PSF-BNB,cod,Colorado District Court,20609.0,"Maverick Amer LLC, et al v. Pacific Cycle, LLC, et al",Judge Phillip S. Figa,Magistrate Judge Boyd N. Boland,35:145 Patent Infringement,Federal Question,2003-11-13,2004-07-09,2004-06-17,Both,$0.00,,,,1.0,,,
12596.0,1:05-cv-00682,1:05-cv-00682-PSF-PAC,cod,Colorado District Court,90040.0,Harrington v. SHOP.com et al,Judge Phillip S. Figa,Magistrate Judge Patricia A. Coan,35:271 Patent Infringement,Federal Question,2005-04-13,2006-08-10,2006-09-06,Both,,,,,1.0,,,
13395.0,1:06-cv-00605,1:06-cv-00605-PAB-KMT,cod,Colorado District Court,95747.0,"Crocs, Inc. v. Effervescent, Inc et al",Judge Philip A. Brimmer,Magistrate Judge Boyd N. Boland,,Federal Question,2006-04-03,2018-03-19,2022-01-20,Plaintiff,,,,,1.0,,,
12678.0,1:05-cv-00944,1:05-cv-00944-EWN-MJW,cod,Colorado District Court,90707.0,"KD Kanopy, Inc. v. Norstar International, Inc. et al",Judge Edward W. Nottingham,Magistrate Judge Michael J. Watanabe,35:271 Patent Infringement,Federal Question,2005-05-24,2007-04-04,2007-05-29,Plaintiff,,,,,1.0,,,
11850.0,1:04-cv-01524,1:04-cv-01524-JLK,cod,Colorado District Court,26530.0,"Engineered Data Prod v. NETC, LLC",Judge John L. Kane,,35:271 Patent Infringement,Federal Question,2004-07-23,2005-05-11,2005-05-11,Both,$0.00,,,,1.0,,,
13671.0,1:06-cv-02567,1:06-cv-02567-LTB,cod,Colorado District Court,99944.0,"Nautilus, Inc. v. Keys Fitness Products, LP",Judge Lewis T. Babcock,,35:0001  Patent Infringement,Federal Question,2006-12-22,2007-04-24,2007-05-29,Plaintiff,,,,,1.0,,,
11979.0,1:04-cv-02652,1:04-cv-02652-RPM,cod,Colorado District Court,88164.0,"Original Creatine Patent Company, Ltd., The v. Dymatize Enterprises, Inc.",Judge Richard P. Matsch,,35:271 Patent Infringement,Federal Question,2004-12-27,2007-08-28,2007-09-14,Both,,,,,1.0,,,
10858.0,1:03-cv-01089,1:03-cv-01089-WYD-PAC,cod,Colorado District Court,19687.0,"Case Logic, Inc. v. Quest Indus Inc",Chief Judge Wiley Y. Daniel,Magistrate Judge Patricia A. Coan,35:271 Patent Infringement,Federal Question,2003-06-13,2003-12-01,2003-12-01,Plaintiff,$0.00,,,,,,,Case type not available
13243.0,1:06-cv-00194,1:06-cv-00194-LTB-MEH,cod,Colorado District Court,94927.0,"Caught Fish Enterprises, LLC et al v. Action Manufacturing, LLC et al",Judge Lewis T. Babcock,Magistrate Judge Michael E. Hegarty,35:0001  Patent Infringement,Federal Question,2006-02-03,2006-06-21,2006-07-13,Plaintiff,,,,,1.0,,,
10567.0,1:03-cv-00205,1:03-cv-00205-ABJ-PAC,cod,Colorado District Court,18689.0,"T.A.W. Vehicle, et al v. P.A.T.C.O. Prop Inc",Judge WY. Alan B. Johnson,Magistrate Judge Patricia A. Coan,35:145 Patent Infringement,Federal Question,2003-02-03,2003-07-31,2003-07-31,,$0.00,,,,,,,Case type not available
13435.0,1:06-cv-00697,1:06-cv-00697-EWN-MJW,cod,Colorado District Court,95943.0,"eSoft, Inc. v. St. Bernard Software, Inc.",Judge Edward W. Nottingham,Magistrate Judge Michael J. Watanabe,28:1338 Patent Infringement,Federal Question,2006-04-13,2007-02-16,2007-03-05,Both,,,,,1.0,,,
12546.0,1:05-cv-00548,1:05-cv-00548-LTB-OES,cod,Colorado District Court,89724.0,"Applied Innovative Technologies, Inc. v. Advanced Results Marketing, Inc.",Judge Lewis T. Babcock,Magistrate Judge O. Edward Schlatter,28:2201 Declaratory Judgement (Insurance),Federal Question,2005-03-24,2005-11-15,2005-11-15,Both,,,,,2.0,,,
11982.0,1:04-cv-02689,1:04-cv-02689-REB-MJW,cod,Colorado District Court,88256.0,"Holiday Creations, Inc. v. LED UP Enterprises, Inc. et al",Judge Robert E. Blackburn,Magistrate Judge Michael J. Watanabe,35:145 Patent Infringement,Federal Question,2004-12-29,2006-02-02,2006-02-02,Both,,,,,1.0,,,
11373.0,1:04-cv-00027,1:04-cv-00027-EWN-OES,cod,Colorado District Court,25095.0,"Caught Fish Ent LLC, et al v. BEMO USA Corporation, et al",Judge Edward W. Nottingham,Magistrate Judge O. Edward Schlatter,35:145 Patent Infringement,Federal Question,2004-01-08,2004-07-14,2004-07-14,Plaintiff,$0.00,,,,,,,Case type not available
13158.0,1:06-cv-00030,1:06-cv-00030-EWN-PAC,cod,Colorado District Court,94581.0,"Caught Fish Enterprises, LLC et al v. E & V, Inc. et al",Judge Edward W. Nottingham,Magistrate Judge Patricia A. Coan,35:0001  Patent Infringement,Federal Question,2006-01-09,2006-04-20,2006-05-05,Plaintiff,,,,,1.0,,,
11811.0,1:04-cv-01342,1:04-cv-01342-PSF-PAC,cod,Colorado District Court,26096.0,"WCM Industries, Inc. v. Zurn Industries",Judge Phillip S. Figa,Magistrate Judge Patricia A. Coan,35:271 Patent Infringement,Federal Question,2004-06-30,2004-11-30,2004-12-01,Plaintiff,$0.00,,,,1.0,,,Likely
10586.0,1:03-cv-00247,1:03-cv-00247-JLK,cod,Colorado District Court,18731.0,Digital Reliance Inc v. CTI Group Holdings,Judge John L. Kane,,28:1338 Patent Infringement,Federal Question,2003-02-07,2003-06-03,2003-06-03,Plaintiff,$0.00,,,,3.0,,,
14479.0,1:07-cv-02555,1:07-cv-02555-EWN-KLM,cod,Colorado District Court,105203.0,Enviro Noise Control Corporation v. Stealth Acoustical & Emission Control Corporation et al,Judge Edward W. Nottingham,Magistrate Judge Kristen L. Mix,35:271 Patent Infringement,Federal Question,2007-12-10,2008-07-28,2008-08-12,Both,,,,,1.0,,,
12659.0,1:05-cv-00873,1:05-cv-00873-WDM-BNB,cod,Colorado District Court,90478.0,"Great Divider Golf, Inc. v. Sun Mountain Sports, Inc.",Judge Walker D. Miller,Magistrate Judge Boyd N. Boland,35:271 Patent Infringement,Federal Question,2005-05-12,2007-07-31,2007-07-31,Both,,,,,1.0,,,
10598.0,1:03-cv-00277,1:03-cv-00277-WDM-BNB,cod,Colorado District Court,18761.0,Faxtrax Indus Inc v. Rails Company,Judge Walker D. Miller,Magistrate Judge Boyd N. Boland,35:271 Patent Infringement,Federal Question,2003-02-13,2004-04-12,2004-04-12,Both,$0.00,,,,,,,Case type not available
11013.0,1:03-cv-02574,1:03-cv-02574-RPM,cod,Colorado District Court,20877.0,"Western Forge Corp, et al v. Autozone, Inc.",Judge Richard P. Matsch,,35:271 Patent Infringement,Federal Question,2003-12-19,2004-07-23,2004-07-23,Both,$0.00,,,,1.0,,,Likely
13335.0,1:06-cv-00442,1:06-cv-00442-EWN-KLM,cod,Colorado District Court,95415.0,"eSoft, Inc. v. Blue Coat Systems, Inc.",Judge Edward W. Nottingham,Magistrate Judge Kristen L. Mix,28:1338 Patent Infringement,Federal Question,2006-03-13,2007-09-27,2007-10-31,Both,,,,,1.0,,,
11739.0,1:04-cv-01064,1:04-cv-01064-REB-CBS,cod,Colorado District Court,25734.0,"WCM Industries, Inc. v. Prier Products, Inc.",Judge Robert E. Blackburn,Magistrate Judge Craig B Shaffer,35:271 Patent Infringement,Federal Question,2004-05-25,2005-08-02,2007-03-05,Both,$0.00,,"United States Court of Appeals for the Federal Ci, 05-01530",,1.0,,,
13985.0,1:07-cv-00092,1:07-cv-00092-CMA-KLM,cod,Colorado District Court,100152.0,"Otter Products, LLC v. SKB Corporation",Judge Christine M. Arguello,Magistrate Judge Kristen L. Mix,15:1126 Patent Infringement,Federal Question,2007-01-16,2008-10-29,2008-11-26,Plaintiff,,,,,1.0,,,
11644.0,1:04-cv-00686,1:04-cv-00686-LTB,cod,Colorado District Court,25604.0,Jorgensen Lab Inc v. Spencers Equine Serv,Judge Lewis T. Babcock,,35:145 Patent Infringement,Federal Question,2004-04-07,2004-08-27,2004-08-27,,$0.00,,,,,,,Case type not available
14144.0,1:07-cv-00486,1:07-cv-00486-REB-MEH,cod,Colorado District Court,100959.0,"DUSA Pharmaceuticals, Inc. et al v. Verebelyi et al",Judge Robert E. Blackburn,Magistrate Judge Michael E. Hegarty,35:0001  Patent Infringement,Federal Question,2007-03-12,2007-04-03,2007-05-29,Plaintiff,,,,,1.0,,,
11835.0,1:04-cv-01443,1:04-cv-01443-MSK,cod,Colorado District Court,26197.0,"Camlab Limited, et al v. Diversified Biotech",Judge Marcia S. Krieger,,28:2201 Declaratory Judgement,Federal Question,2004-07-14,2004-12-16,2004-12-16,Plaintiff,$0.00,,,,2.0,,,Likely
10859.0,1:03-cv-01091,1:03-cv-01091-JLK,cod,Colorado District Court,19689.0,Level 3 Comm LLC v. British Telecom,Judge John L. Kane,,35:145 Patent Infringement,Federal Question,2003-06-13,2004-01-23,2004-02-02,Defendant,$0.00,,,,2.0,,,
12583.0,1:05-cv-00662,1:05-cv-00662-MSK,cod,Colorado District Court,89996.0,"Stumbo v. Hunter's View, Ltd.",Judge Marcia S. Krieger,,35:271 Patent Infringement,Federal Question,2005-04-11,2005-10-05,2005-10-05,Plaintiff,,,,,1.0,,,
13380.0,1:06-cv-00572,1:06-cv-00572-PSF-PAC,cod,Colorado District Court,95665.0,"B&R Plastics, Inc. v. Camco Manufacturing, Inc.",Judge Phillip S. Figa,Magistrate Judge Patricia A. Coan,15:1126 Patent Infringement,Federal Question,2006-03-28,2006-07-31,2011-02-17,Plaintiff,,,,,1.0,,,
13330.0,1:06-cv-00426,1:06-cv-00426-REB-CBS,cod,Colorado District Court,95394.0,"Analytical Spectral Devices, Inc. v. CDEX, Inc.",Judge Robert E. Blackburn,Magistrate Judge Craig B Shaffer,15:1126 Patent Infringement,Federal Question,2006-03-10,2006-10-02,2006-11-06,Both,,,,,1.0,,,
11802.0,1:04-cv-01290,1:04-cv-01290-ZLW-PAC,cod,Colorado District Court,26211.0,"Bison Designs, LLC v. Oriental Trad Co Inc, et al",Judge Zita L. Weinshienk,Magistrate Judge Patricia A. Coan,35:271 Patent Infringement,Federal Question,2004-06-23,2005-01-06,2005-01-06,Both,$0.00,,,,1.0,,,Likely
